STID,Sensor_ID,Sensor_Direction,Earthquake Name,Peak Acceleration,Log_Peak_Acceleration,Peak Velocity,Log_Peak_Velocity,Arias Intensity,Log_Arias_Intensity,Magnitude,PGA,Depth,Repi,Height (in),Breadth (in),Length (in),Stories,Total_Height (in),BDType,Base Length (in),Base Breadth (in),Typical Floor Length (in),Typical Floor Breadth (in)
CE24288,S11,Y,Ridgecrest Earthquake of 05 Jul 2019,29.312,1.4670454519877565,8.208,0.914237348,0.038535104,-1.414143467,7.1,0.014,8.0,17.4,504.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S6,Y,Ridgecrest Earthquake of 05 Jul 2019,27.575,1.4405155211122282,5.145,0.7113853790984517,0.030821702,-1.511143388,7.1,0.014,8.0,17.4,180.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S12,Y,Ridgecrest Earthquake of 05 Jul 2019,27.612,1.4410978647162682,8.019,0.9041202134761996,0.037452945,-1.426514033,7.1,0.014,8.0,17.4,504.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S3,Y,Ridgecrest Earthquake of 05 Jul 2019,21.47,1.3318320444362486,2.852,0.45514952117982793,0.011426253,-1.942096169,7.1,0.014,8.0,17.4,0.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S1,Z,Ridgecrest Earthquake of 05 Jul 2019,7.952,0.9004763713892568,1.683,0.22608411597582387,0.004148353,-2.38212427,7.1,0.014,8.0,17.4,0.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S15,Y,Ridgecrest Earthquake of 04 Jul 2019,29.963,1.476585294281732,5.266,0.7214808547700493,0.05312693,-1.274685283,6.4,0.143,10.7,12.0,648.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S7,X,Ridgecrest Earthquake of 04 Jul 2019,13.435,1.1282376707691872,2.018,0.3049211619008917,0.009457961,-2.024202487,6.4,0.143,10.7,12.0,360.0,0.0,1308.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S8,Y,Ridgecrest Earthquake of 04 Jul 2019,15.606,1.1932916025795164,2.915,0.4646385590950329,0.015245813,-1.816849402,6.4,0.143,10.7,12.0,360.0,756.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S10,X,Ridgecrest Earthquake of 04 Jul 2019,14.9,1.173186268412274,2.497,0.3974185423513477,0.014357668,-1.842916084,6.4,0.143,10.7,12.0,504.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S13,X,Ridgecrest Earthquake of 04 Jul 2019,10.624,1.0262880620239423,2.866,0.4572761860613257,0.002387475,-2.62206117,6.4,0.143,10.7,12.0,648.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S4,X,Ridgecrest Earthquake of 04 Jul 2019,9.588,0.9817280253616162,1.498,0.17551181336344768,0.003052569,-2.515334444,6.4,0.143,10.7,12.0,180.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S2,Y,Ridgecrest Earthquake of 04 Jul 2019,11.674,1.0672196889741412,1.756,0.24452451157008376,0.004821284,-2.316837254,6.4,0.143,10.7,12.0,0.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S11,Y,Ridgecrest Earthquake of 04 Jul 2019,18.231,1.2608104910669788,3.512,0.545554507,0.017555494,-1.755586948,6.4,0.143,10.7,12.0,504.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S5,Y,Ridgecrest Earthquake of 04 Jul 2019,20.627,1.3144360685845384,3.091,0.49009900506330495,0.016766076,-1.775568568,6.4,0.143,10.7,12.0,180.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S9,Y,Ridgecrest Earthquake of 04 Jul 2019,17.505,1.2431621151010515,3.25,0.5118833609788743,0.015122864,-1.820365946,6.4,0.143,10.7,12.0,360.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S14,Y,Ridgecrest Earthquake of 04 Jul 2019,32.619,1.5134706427515006,5.201,0.716086854,0.050905149,-1.29323829,6.4,0.143,10.7,12.0,648.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S3,Y,Ridgecrest Earthquake of 04 Jul 2019,13.589,1.1331874986411665,1.908,0.2805783703680763,0.00515973,-2.287373032,6.4,0.143,10.7,12.0,0.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S1,Z,Ridgecrest Earthquake of 04 Jul 2019,6.68,0.8247764624755457,1.076,0.031812271,0.001759232,-2.754676946,6.4,0.143,10.7,12.0,0.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S12,Y,Ridgecrest Earthquake of 04 Jul 2019,17.912,1.253144080570974,3.342,0.5240064455573725,0.017619903,-1.753996479,6.4,0.143,10.7,12.0,504.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S6,Y,Ridgecrest Earthquake of 04 Jul 2019,19.424,1.2883386693951635,3.067,0.4867137759824855,0.015523276,-1.809016629,6.4,0.143,10.7,12.0,180.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S10,X,Compton Earthquake of 18 Oct 2019,1.243,0.094471129,0.037,-1.431798276,3.133268786798795e-05,-4.504002348,3.5,0.014,23.6,25.7,504.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S8,Y,Compton Earthquake of 18 Oct 2019,2.819,0.4500950758716023,0.079,-1.102372909,5.801506772570714e-05,-4.236459196,3.5,0.014,23.6,25.7,360.0,756.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S7,X,Compton Earthquake of 18 Oct 2019,1.736,0.2395497208404731,0.045,-1.346787486,4.148135069270179e-05,-4.382147111,3.5,0.014,23.6,25.7,360.0,0.0,1308.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S15,Y,Compton Earthquake of 18 Oct 2019,1.602,0.20466251174821887,0.071,-1.148741651,8.398753591393706e-05,-4.07578516,3.5,0.014,23.6,25.7,648.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S2,Y,Compton Earthquake of 18 Oct 2019,6.674,0.824386202,0.14,-0.853871964,0.000104093,-3.982577051,3.5,0.014,23.6,25.7,0.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S4,X,Compton Earthquake of 18 Oct 2019,3.054,0.4848690327204024,0.063,-1.200659451,6.51836556924788e-05,-4.185861287,3.5,0.014,23.6,25.7,180.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S13,X,Compton Earthquake of 18 Oct 2019,0.382,-0.417936637,0.014,-1.853871964,4.663780535653093e-06,-5.331261894,3.5,0.014,23.6,25.7,648.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S14,Y,Compton Earthquake of 18 Oct 2019,1.593,0.20221577580113148,0.06,-1.22184875,8.663671116982893e-05,-4.062298042,3.5,0.014,23.6,25.7,648.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S9,Y,Compton Earthquake of 18 Oct 2019,2.403,0.3807537708039001,0.076,-1.119186408,5.404501428156306e-05,-4.267244364,3.5,0.014,23.6,25.7,360.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S5,Y,Compton Earthquake of 18 Oct 2019,4.224,0.6257239095257559,0.11,-0.958607315,8.741966556742075e-05,-4.058390859,3.5,0.014,23.6,25.7,180.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S11,Y,Compton Earthquake of 18 Oct 2019,1.177,0.070776463,0.043,-1.366531544,3.552906614159966e-05,-4.449416208,3.5,0.014,23.6,25.7,504.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S6,Y,Compton Earthquake of 18 Oct 2019,4.35,0.6384892569546373,0.113,-0.946921557,8.737695098943588e-05,-4.058603114,3.5,0.014,23.6,25.7,180.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S12,Y,Compton Earthquake of 18 Oct 2019,1.449,0.1610683854711746,0.046,-1.337242168,3.3020756453896964e-05,-4.481212982,3.5,0.014,23.6,25.7,504.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S1,Z,Compton Earthquake of 18 Oct 2019,3.007,0.47813342810051757,0.054,-1.26760624,7.093886287041339e-05,-4.149115777,3.5,0.014,23.6,25.7,0.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S3,Y,Compton Earthquake of 18 Oct 2019,6.719,0.827304641,0.148,-0.829738285,0.000108103,-3.966162709,3.5,0.014,23.6,25.7,0.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S8,Y,South El Monte Earthquake of 18 Sep 2020,16.356,1.2136771018822985,0.663,-0.178486472,0.00295886,-2.528875634,4.5,0.03,16.9,4.7,360.0,756.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S10,X,South El Monte Earthquake of 18 Sep 2020,110.777,2.044449599652626,3.98,0.5998830720736879,0.024588292,-1.609271646,4.5,0.03,16.9,4.7,504.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S15,Y,South El Monte Earthquake of 18 Sep 2020,30.023,1.477454086,1.391,0.14332712999204641,0.007164004,-2.144844154,4.5,0.03,16.9,4.7,648.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S7,X,South El Monte Earthquake of 18 Sep 2020,121.922,2.086082078190404,4.455,0.6488477083728936,0.030569099,-1.514717358,4.5,0.03,16.9,4.7,360.0,0.0,1308.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S4,X,South El Monte Earthquake of 18 Sep 2020,107.47,2.031287248876998,3.813,0.5812668052736706,0.016955869,-1.770679954,4.5,0.03,16.9,4.7,180.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S2,Y,South El Monte Earthquake of 18 Sep 2020,43.884,1.6423062063856693,1.102,0.042181595,0.0039033,-2.408568088,4.5,0.03,16.9,4.7,0.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S13,X,South El Monte Earthquake of 18 Sep 2020,90.781,1.9579949624131083,3.272,0.5148132949992854,0.011452276,-1.941108181,4.5,0.03,16.9,4.7,648.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S14,Y,South El Monte Earthquake of 18 Sep 2020,23.416,1.3695127094257356,0.956,-0.019542108,0.005398868,-2.267697282,4.5,0.03,16.9,4.7,648.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S9,Y,South El Monte Earthquake of 18 Sep 2020,20.198,1.3053083678641437,0.767,-0.115204636,0.003317091,-2.479242625,4.5,0.03,16.9,4.7,360.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S5,Y,South El Monte Earthquake of 18 Sep 2020,22.619,1.3544734005858123,0.806,-0.093664958,0.004509367,-2.345884432,4.5,0.03,16.9,4.7,180.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S11,Y,South El Monte Earthquake of 18 Sep 2020,11.901,1.075583455193813,0.476,-0.322393047,0.002576955,-2.588893199,4.5,0.03,16.9,4.7,504.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S6,Y,South El Monte Earthquake of 18 Sep 2020,25.263,1.402484922073764,0.75,-0.124938737,0.003693785,-2.432528331,4.5,0.03,16.9,4.7,180.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S12,Y,South El Monte Earthquake of 18 Sep 2020,12.023,1.0800128471079278,0.595,-0.225483034,0.002788853,-2.554574325,4.5,0.03,16.9,4.7,504.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S1,Z,South El Monte Earthquake of 18 Sep 2020,39.578,1.5974538441677577,0.97,-0.013228266,0.006117097,-2.213454664,4.5,0.03,16.9,4.7,0.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S3,Y,South El Monte Earthquake of 18 Sep 2020,31.864,1.5033002934012716,0.826,-0.083019953,0.004192208,-2.377557208,4.5,0.03,16.9,4.7,0.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S13,X,La Habra Earthquake of 28 Mar 2014,11.02,1.0421815945157662,2.068,0.3155505344219049,0.003087517,-2.510390588,5.1,0.011,4.8,18.5,648.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S4,X,La Habra Earthquake of 28 Mar 2014,12.481,1.0962493831896114,1.364,0.13481437032046015,0.003647888,-2.437958512,5.1,0.011,4.8,18.5,180.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S2,Y,La Habra Earthquake of 28 Mar 2014,17.581,1.245043574,1.906,0.2801228963023076,0.006357858,-2.196689149,5.1,0.011,4.8,18.5,0.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S15,Y,La Habra Earthquake of 28 Mar 2014,40.206,1.6042908683195585,6.791,0.8319337304667455,0.056304791,-1.24945465,5.1,0.011,4.8,18.5,648.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S7,X,La Habra Earthquake of 28 Mar 2014,16.379,1.2142873829104013,1.875,0.27300127206373764,0.01085138,-1.964515039,5.1,0.011,4.8,18.5,360.0,0.0,1308.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S8,Y,La Habra Earthquake of 28 Mar 2014,24.387,1.3871583782727133,4.574,0.6602961602707297,0.026202993,-1.581649091,5.1,0.011,4.8,18.5,360.0,756.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S10,X,La Habra Earthquake of 28 Mar 2014,16.347,1.2134380626237713,2.125,0.32735893438633035,0.011397331,-1.943196831,5.1,0.011,4.8,18.5,504.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S12,Y,La Habra Earthquake of 28 Mar 2014,18.912,1.2767374592011613,2.682,0.4284587735155801,0.011155376,-1.952515775,5.1,0.011,4.8,18.5,504.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S6,Y,La Habra Earthquake of 28 Mar 2014,26.716,1.4267714347926967,3.724,0.571009672,0.019309916,-1.714219625,5.1,0.011,4.8,18.5,180.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S3,Y,La Habra Earthquake of 28 Mar 2014,16.477,1.216878141702857,1.936,0.28690535297237485,0.006617598,-2.179299616,5.1,0.011,4.8,18.5,0.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S1,Z,La Habra Earthquake of 28 Mar 2014,7.304,0.8635607645262425,0.618,-0.209011525,0.001286532,-2.890579252,5.1,0.011,4.8,18.5,0.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S9,Y,La Habra Earthquake of 28 Mar 2014,24.045,1.3810247814098262,4.41,0.6444385894678385,0.025502594,-1.593415639,5.1,0.011,4.8,18.5,360.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S14,Y,La Habra Earthquake of 28 Mar 2014,42.655,1.6299699462921708,7.018,0.8462133638793874,0.059720001,-1.223880195,5.1,0.011,4.8,18.5,648.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S11,Y,La Habra Earthquake of 28 Mar 2014,17.684,1.2475805062338363,2.64,0.42160392686983106,0.011603514,-1.935410461,5.1,0.011,4.8,18.5,504.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S5,Y,La Habra Earthquake of 28 Mar 2014,26.227,1.4187486162495742,3.785,0.5780658838360916,0.02002573,-1.698411643,5.1,0.011,4.8,18.5,180.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S15,Y,Chino Hills Earthquake of 29 Jul 2008,130.37,2.1151776655262493,11.285,1.0525015634137809,0.1479452555853258,-0.829898958,5.4,0.01,13.6,42.2,648.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S7,X,Chino Hills Earthquake of 29 Jul 2008,75.642,1.8787630032174338,7.339,0.8656368876996287,0.070340237,-1.152796172,5.4,0.01,13.6,42.2,360.0,0.0,1308.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S8,Y,Chino Hills Earthquake of 29 Jul 2008,72.317,1.8592404015592625,6.695,0.8257505813480278,0.068767784,-1.16261497,5.4,0.01,13.6,42.2,360.0,756.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S10,X,Chino Hills Earthquake of 29 Jul 2008,70.79,1.849971912,5.325,0.7263196121107753,0.054525964,-1.263396647,5.4,0.01,13.6,42.2,504.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S13,X,Chino Hills Earthquake of 29 Jul 2008,68.643,1.8365962558280389,6.03,0.7803173121401513,0.055849165,-1.252983313,5.4,0.01,13.6,42.2,648.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S4,X,Chino Hills Earthquake of 29 Jul 2008,62.753,1.797634492739563,4.892,0.6894864483642479,0.024306536,-1.614276922,5.4,0.01,13.6,42.2,180.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S2,Y,Chino Hills Earthquake of 29 Jul 2008,63.168,1.800497126653524,6.345,0.8024316264307235,0.023588426,-1.627301044,5.4,0.01,13.6,42.2,0.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S11,Y,Chino Hills Earthquake of 29 Jul 2008,61.122,1.7861975565419939,5.368,0.7298125071609357,0.042111351,-1.375600826,5.4,0.01,13.6,42.2,504.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S5,Y,Chino Hills Earthquake of 29 Jul 2008,56.361,1.7509786900907802,6.772,0.8307169494368977,0.055898893,-1.252596795,5.4,0.01,13.6,42.2,180.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S9,Y,Chino Hills Earthquake of 29 Jul 2008,59.496,1.7744877684794276,6.154,0.7891574919114396,0.063216685,-1.199168285,5.4,0.01,13.6,42.2,360.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S14,Y,Chino Hills Earthquake of 29 Jul 2008,133.052,2.124021407128186,12.692,1.1035300634283747,0.1635480537228746,-0.78635462,5.4,0.01,13.6,42.2,648.0,384.0,0.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S3,Y,Chino Hills Earthquake of 29 Jul 2008,67.49,1.829239428141389,6.602,0.8196755199942928,0.024285572,-1.614651661,5.4,0.01,13.6,42.2,0.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S1,Z,Chino Hills Earthquake of 29 Jul 2008,21.295,1.3282776444097677,1.548,0.1897709563468738,0.00788948,-2.102951599,5.4,0.01,13.6,42.2,0.0,0.0,1440.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S12,Y,Chino Hills Earthquake of 29 Jul 2008,62.148,1.793427157065519,5.382,0.7309436934277357,0.039974205,-1.39822016,5.4,0.01,13.6,42.2,504.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24288,S6,Y,Chino Hills Earthquake of 29 Jul 2008,63.535,1.803013034258028,7.036,0.8473258307854237,0.056964623,-1.244394773,5.4,0.01,13.6,42.2,180.0,384.0,2508.0,32.0,4212.0,STEEL,1500.0,1080.0,1500.0,1080.0
CE24629,S14,Y,Big Bear Earthquake of 28 Jun 1992,33.571,1.5259642780372153,5.689,0.7550359337677716,0.046414771,-1.333343784,6.5,0.102,1.0,30.2,7248.0,0.0,1272.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S1,Z,Big Bear Earthquake of 28 Jun 1992,13.59,1.1332194567324942,1.458,0.1637575239819558,0.010378419,-1.983868806,6.5,0.102,1.0,30.2,0.0,1632.0,1272.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S5,Y,Big Bear Earthquake of 28 Jun 1992,25.824,1.4120235130419765,4.771,0.6786094165589261,0.023090689,-1.636563113,6.5,0.102,1.0,30.2,0.0,816.0,2544.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S16,Y,Big Bear Earthquake of 28 Jun 1992,34.313,1.5354586902650986,5.607,0.7487305560984945,0.059276357,-1.227118496,6.5,0.102,1.0,30.2,7248.0,816.0,2544.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S8,X,Big Bear Earthquake of 28 Jun 1992,35.334,1.5481928047033122,5.825,0.7652959296980566,0.059406367,-1.226167006,6.5,0.102,1.0,30.2,3660.0,0.0,1272.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S7,Y,Big Bear Earthquake of 28 Jun 1992,28.543,1.4554996175163226,4.722,0.6741259827427082,0.028978179,-1.537928905,6.5,0.102,1.0,30.2,552.0,816.0,0.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S11,X,Big Bear Earthquake of 28 Jun 1992,44.711,1.650414383346564,6.792,0.8319976772358962,0.06706123,-1.173528483,6.5,0.102,1.0,30.2,6156.0,0.0,1272.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S13,Y,Big Bear Earthquake of 28 Jun 1992,31.506,1.4983932686707007,5.971,0.7760470711817798,0.050756568,-1.29450775,6.5,0.102,1.0,30.2,6156.0,816.0,2544.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S3,X,Big Bear Earthquake of 28 Jun 1992,29.977,1.4767881679172743,3.72,0.5705429398818975,0.022629973,-1.645315961,6.5,0.102,1.0,30.2,0.0,0.0,1272.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S9,Y,Big Bear Earthquake of 28 Jun 1992,40.612,1.6086543775120996,6.981,0.8439176380063924,0.084564457,-1.072812137,6.5,0.102,1.0,30.2,3660.0,816.0,0.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S10,Y,Big Bear Earthquake of 28 Jun 1992,47.506,1.6767484644107724,7.524,0.8764487868783413,0.097323666,-1.011781538,6.5,0.102,1.0,30.2,3660.0,816.0,2544.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S4,Y,Big Bear Earthquake of 28 Jun 1992,24.342,1.3863562580879698,4.786,0.6799726942774185,0.022687358,-1.644216068,6.5,0.102,1.0,30.2,0.0,816.0,0.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S6,X,Big Bear Earthquake of 28 Jun 1992,32.636,1.5136969244574046,3.709,0.5692568333286101,0.023729992,-1.624702413,6.5,0.102,1.0,30.2,552.0,0.0,1272.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S12,Y,Big Bear Earthquake of 28 Jun 1992,30.78,1.4882686154954599,5.907,0.7713669708577806,0.049329892,-1.306889835,6.5,0.102,1.0,30.2,6156.0,816.0,0.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S15,X,Big Bear Earthquake of 28 Jun 1992,48.674,1.6872970377689953,8.136,0.9104109399146881,0.082962348,-1.081118966,6.5,0.102,1.0,30.2,7248.0,816.0,0.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S2,Z,Big Bear Earthquake of 28 Jun 1992,15.406,1.187689893525184,1.425,0.153814864,0.010128116,-1.994471325,6.5,0.102,1.0,30.2,0.0,0.0,1272.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S10,Y,Ridgecrest Earthquake of 05 Jul 2019,17.55,1.2442771208018428,7.791,0.8915932043489652,0.066382983,-1.177943236,7.1,0.012,8.0,196.0,3660.0,816.0,2544.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S4,Y,Ridgecrest Earthquake of 05 Jul 2019,13.361,1.1258389639950044,3.049,0.4841574243653807,0.007611617,-2.118523066,7.1,0.012,8.0,196.0,0.0,816.0,0.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S15,X,Ridgecrest Earthquake of 05 Jul 2019,35.477,1.5499468879767333,25.656,1.409188946920384,0.5905304980619742,-0.228757668,7.1,0.012,8.0,196.0,7248.0,816.0,0.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S16,Y,Ridgecrest Earthquake of 05 Jul 2019,22.824,1.358391759,18.978,1.2782504422993666,0.2753334316145435,-0.560141052,7.1,0.012,8.0,196.0,7248.0,816.0,2544.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S8,X,Ridgecrest Earthquake of 05 Jul 2019,23.154,1.3646260289550403,10.982,1.0406814393733579,0.1407830042148621,-0.851449771,7.1,0.012,8.0,196.0,3660.0,0.0,1272.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S7,Y,Ridgecrest Earthquake of 05 Jul 2019,15.766,1.1977215222268653,3.019,0.47986311302309775,0.008850286,-2.053042685,7.1,0.012,8.0,196.0,552.0,816.0,0.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
CE24629,S13,Y,Ridgecrest Earthquake of 05 Jul 2019,18.483,1.2667724635130722,13.994,1.1459418695761219,0.182651019,-0.7383779,7.1,0.012,8.0,196.0,6156.0,816.0,2544.0,54.0,9144.0,STEEL,2544.0,1632.0,2352.0,1452.0
