STID,Sensor_ID,Sensor_Direction,Earthquake Name,Peak Acceleration,Log_Peak_Acceleration,Peak Velocity,Log_Peak_Velocity,Arias Intensity,Log_Arias_Intensity,Magnitude,PGA,Depth,Repi,Height (in),Breadth (in),Length (in),Stories,Total_Height (in),BDType,Base Length (in),Base Breadth (in),Typical Floor Length (in),Typical Floor Breadth (in)
CE13415,S15,X,La Verne Earthquake of 28 Aug 2018,5.516,0.7416242575038121,0.466,-0.331614083,0.000782794,-3.106352303,4.4,0.007,5.5,40.9,1644,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S10,Y,La Verne Earthquake of 28 Aug 2018,5.528,0.7425680343661419,0.189,-0.723538196,0.000968535,-3.013884676,4.4,0.007,5.5,40.9,996,900,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S6,Y,La Verne Earthquake of 28 Aug 2018,4.614,0.6640775901850746,0.166,-0.779891912,0.000490369,-3.309476782,4.4,0.007,5.5,40.9,156,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S5,Y,La Verne Earthquake of 28 Aug 2018,5.801,0.763502865,0.199,-0.701146924,0.000792284,-3.101119272,4.4,0.007,5.5,40.9,156,540,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S3,X,La Verne Earthquake of 28 Aug 2018,6.738,0.8285310066451015,0.342,-0.465973894,0.00080487,-3.094274483,4.4,0.007,5.5,40.9,0,0,2556,13,2868,STEEL,4140,1440,2520,1440
CE13415,S13,X,La Verne Earthquake of 28 Aug 2018,6.471,0.8109713998222075,0.399,-0.399027104,0.00099953,-3.000204146,4.4,0.007,5.5,40.9,1164,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S11,Y,La Verne Earthquake of 28 Aug 2018,4.696,0.671728088,0.2,-0.698970004,0.00085941,-3.065799535,4.4,0.007,5.5,40.9,996,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,La Verne Earthquake of 28 Aug 2018,8.954,0.9520170900474263,0.614,-0.211831629,0.002356748,-2.627686828,4.4,0.007,5.5,40.9,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S2,Y,La Verne Earthquake of 28 Aug 2018,3.894,0.5903959471840129,0.143,-0.844663963,0.000357735,-3.446438264,4.4,0.007,5.5,40.9,0,0,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S14,Y,La Verne Earthquake of 28 Aug 2018,3.661,0.5635997288815311,0.213,-0.671620397,0.000486563,-3.312860532,4.4,0.007,5.5,40.9,1644,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S7,X,La Verne Earthquake of 28 Aug 2018,7.785,0.8912586169041391,0.37,-0.431798276,0.001012438,-2.994631645,4.4,0.007,5.5,40.9,156,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S1,Y,La Verne Earthquake of 28 Aug 2018,4.382,0.6416723732246865,0.127,-0.896196279,0.000390008,-3.408926061,4.4,0.007,5.5,40.9,0,0,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,La Verne Earthquake of 28 Aug 2018,6.398,0.8060442357480883,0.286,-0.543633967,0.001631715,-2.787355825,4.4,0.007,5.5,40.9,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S12,X,La Verne Earthquake of 28 Aug 2018,6.221,0.7938602013426697,0.441,-0.355561411,0.001224922,-2.911891523,4.4,0.007,5.5,40.9,996,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S8,Y,La Verne Earthquake of 28 Aug 2018,4.497,0.6529228875679419,0.174,-0.759450752,0.000654877,-3.183840526,4.4,0.007,5.5,40.9,348,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,La Verne Earthquake of 28 Aug 2018,5.811,0.7642508754387732,0.341,-0.467245621,0.001712596,-2.766345063,4.4,0.007,5.5,40.9,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S3,X,Little Lake Earthquake of 05 Jul 2019,1.989,0.2986347831244356,0.123,-0.910094889,0.000105421,-3.977074364,5.5,0.002,3.4,216.1,0,0,2556,13,2868,STEEL,4140,1440,2520,1440
CE13415,S5,Y,Little Lake Earthquake of 05 Jul 2019,1.727,0.2372923375674588,0.138,-0.860120914,0.00012858,-3.890824897,5.5,0.002,3.4,216.1,156,540,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S13,X,Little Lake Earthquake of 05 Jul 2019,1.923,0.28397928423847985,0.154,-0.812479279,0.000194218,-3.711710409,5.5,0.002,3.4,216.1,1164,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S6,Y,Little Lake Earthquake of 05 Jul 2019,1.794,0.2538224387080733,0.135,-0.869666232,0.000111915,-3.95111186,5.5,0.002,3.4,216.1,156,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S10,Y,Little Lake Earthquake of 05 Jul 2019,3.137,0.49651451869774504,0.233,-0.632644079,0.000394792,-3.403631806,5.5,0.002,3.4,216.1,996,900,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S15,X,Little Lake Earthquake of 05 Jul 2019,2.641,0.42176840120692405,0.253,-0.596879479,0.000265198,-3.576429613,5.5,0.002,3.4,216.1,1644,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S9,X,Little Lake Earthquake of 05 Jul 2019,2.317,0.3649260337899756,0.157,-0.804100348,0.000197393,-3.70466888,5.5,0.002,3.4,216.1,348,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S4,Z,Little Lake Earthquake of 05 Jul 2019,0.952,-0.021363052,0.055,-1.259637311,2.5586824890261195e-05,-4.591983603,5.5,0.002,3.4,216.1,0,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S12,X,Little Lake Earthquake of 05 Jul 2019,2.614,0.4173055832445255,0.227,-0.643974143,0.000283976,-3.546718154,5.5,0.002,3.4,216.1,996,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S8,Y,Little Lake Earthquake of 05 Jul 2019,2.425,0.3847117429382824,0.141,-0.850780887,0.000272238,-3.565050509,5.5,0.002,3.4,216.1,348,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S1,Y,Little Lake Earthquake of 05 Jul 2019,1.486,0.1720188094245565,0.126,-0.899629455,8.271331575517604e-05,-4.082424569,5.5,0.002,3.4,216.1,0,0,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S7,X,Little Lake Earthquake of 05 Jul 2019,2.063,0.3144992279731516,0.128,-0.89279003,0.000117981,-3.928186762,5.5,0.002,3.4,216.1,156,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,Little Lake Earthquake of 05 Jul 2019,3.699,0.568084331,0.343,-0.46470588,0.000614473,-3.211497139,5.5,0.002,3.4,216.1,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,Little Lake Earthquake of 05 Jul 2019,3.713,0.5697249492261589,0.366,-0.436518915,0.000827913,-3.08201521,5.5,0.002,3.4,216.1,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S11,Y,Little Lake Earthquake of 05 Jul 2019,3.241,0.510679031,0.259,-0.586700236,0.000477143,-3.321351144,5.5,0.002,3.4,216.1,996,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S14,Y,Little Lake Earthquake of 05 Jul 2019,2.746,0.4387005329007363,0.286,-0.543633967,0.000288399,-3.540005728,5.5,0.002,3.4,216.1,1644,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S2,Y,Little Lake Earthquake of 05 Jul 2019,1.619,0.20924684875337374,0.135,-0.869666232,9.310628760334863e-05,-4.031020989,5.5,0.002,3.4,216.1,0,0,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,Little Lake Earthquake of 05 Jul 2019,4.895,0.6897526961391566,0.434,-0.36251027,0.001045394,-2.980719978,5.5,0.002,3.4,216.1,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S2,Y,Glen Avon Earthquake of 02 Jun 2019,2.301,0.36191661866864344,0.061,-1.214670165,3.895505874670208e-05,-4.409436136,3.2,0.003,3.4,14.2,0,0,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S14,Y,Glen Avon Earthquake of 02 Jun 2019,1.775,0.24919835739111287,0.055,-1.259637311,4.3433416039345785e-05,-4.362176012,3.2,0.003,3.4,14.2,1644,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S11,Y,Glen Avon Earthquake of 02 Jun 2019,2.208,0.3439990690571613,0.078,-1.107905397,5.907959978877045e-05,-4.228562455,3.2,0.003,3.4,14.2,996,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S12,X,Glen Avon Earthquake of 02 Jun 2019,1.57,0.19589965240923377,0.08,-1.096910013,6.296984281658505e-05,-4.200867391,3.2,0.003,3.4,14.2,996,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S8,Y,Glen Avon Earthquake of 02 Jun 2019,2.877,0.458939862,0.088,-1.055517328,8.012396563828178e-05,-4.096237564,3.2,0.003,3.4,14.2,348,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S7,X,Glen Avon Earthquake of 02 Jun 2019,2.346,0.37032800777951047,0.078,-1.107905397,4.101532191473268e-05,-4.387053875,3.2,0.003,3.4,14.2,156,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S1,Y,Glen Avon Earthquake of 02 Jun 2019,2.608,0.4163075870598826,0.072,-1.142667504,5.045922926717676e-05,-4.297059387,3.2,0.003,3.4,14.2,0,0,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S10,Y,Glen Avon Earthquake of 02 Jun 2019,3.266,0.5140161804006493,0.112,-0.950781977,0.000126715,-3.897173542,3.2,0.003,3.4,14.2,996,900,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S6,Y,Glen Avon Earthquake of 02 Jun 2019,2.98,0.4742162640762552,0.099,-1.004364805,6.890109207858667e-05,-4.161773894,3.2,0.003,3.4,14.2,156,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S9,X,Glen Avon Earthquake of 02 Jun 2019,2.527,0.40260524191991476,0.071,-1.148741651,6.455049176875065e-05,-4.190100445,3.2,0.003,3.4,14.2,348,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,Glen Avon Earthquake of 02 Jun 2019,2.617,0.41780372263988097,0.114,-0.943095149,0.000116892,-3.932215023,3.2,0.003,3.4,14.2,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S4,Z,Glen Avon Earthquake of 02 Jun 2019,3.11,0.4927603890268375,0.07,-1.15490196,5.284928539685858e-05,-4.276960881,3.2,0.003,3.4,14.2,0,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S15,X,Glen Avon Earthquake of 02 Jun 2019,1.303,0.11494441571258467,0.064,-1.193820026,4.182811695486096e-05,-4.378531686,3.2,0.003,3.4,14.2,1644,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,Glen Avon Earthquake of 02 Jun 2019,4.275,0.6309361190641914,0.135,-0.869666232,0.000254062,-3.59506036,3.2,0.003,3.4,14.2,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S13,X,Glen Avon Earthquake of 02 Jun 2019,1.543,0.18836592606314825,0.085,-1.070581074,6.467068184249792e-05,-4.18929256,3.2,0.003,3.4,14.2,1164,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S5,Y,Glen Avon Earthquake of 02 Jun 2019,4.211,0.6243852414202651,0.136,-0.866461092,0.000134985,-3.869715456,3.2,0.003,3.4,14.2,156,540,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S3,X,Glen Avon Earthquake of 02 Jun 2019,2.027,0.30685374869300874,0.069,-1.161150909,3.2637784947721445e-05,-4.486279323,3.2,0.003,3.4,14.2,0,0,2556,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,Glen Avon Earthquake of 02 Jun 2019,3.046,0.4837298990000237,0.106,-0.974694135,0.000143455,-3.843283448,3.2,0.003,3.4,14.2,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S3,X,Banning Earthquake of 06 Jan 2016,9.637,0.9839418589838882,0.155,-0.809668302,0.000432473,-3.364041502,4.5,0.011,16.7,45,0,0,2556,13,2868,STEEL,4140,1440,2520,1440
CE13415,S5,Y,Banning Earthquake of 06 Jan 2016,11.15,1.0472748673841794,0.185,-0.732828272,0.000954892,-3.020045582,4.5,0.011,16.7,45,156,540,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S13,X,Banning Earthquake of 06 Jan 2016,2.869,0.45773054824599846,0.129,-0.88941029,0.000292623,-3.533692104,4.5,0.011,16.7,45,1164,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S15,X,Banning Earthquake of 06 Jan 2016,3.519,0.5464192668351917,0.142,-0.847711656,0.000260604,-3.5840181,4.5,0.011,16.7,45,1644,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S4,Z,Banning Earthquake of 06 Jan 2016,6.683,0.8249714611236932,0.161,-0.793174124,0.000427021,-3.3695509,4.5,0.011,16.7,45,0,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S9,X,Banning Earthquake of 06 Jan 2016,6.493,0.812445403,0.161,-0.793174124,0.000463521,-3.33393042,4.5,0.011,16.7,45,348,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S6,Y,Banning Earthquake of 06 Jan 2016,5.39,0.7315887651867387,0.157,-0.804100348,0.00037284,-3.428477255,4.5,0.011,16.7,45,156,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S10,Y,Banning Earthquake of 06 Jan 2016,4.07,0.609594409,0.139,-0.8569852,0.000458152,-3.338990247,4.5,0.011,16.7,45,996,900,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S1,Y,Banning Earthquake of 06 Jan 2016,10.528,1.0223458762698803,0.157,-0.804100348,0.000577591,-3.238379461,4.5,0.011,16.7,45,0,0,1476,13,2868,STEEL,4140,1440,2520,1440
CE13415,S7,X,Banning Earthquake of 06 Jan 2016,11.609,1.064794811195383,0.179,-0.747146969,0.000725079,-3.139614802,4.5,0.011,16.7,45,156,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,Banning Earthquake of 06 Jan 2016,3.187,0.5033820634737326,0.22,-0.657577319,0.0005932,-3.226798923,4.5,0.011,16.7,45,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S8,Y,Banning Earthquake of 06 Jan 2016,4.126,0.6155292236371328,0.134,-0.872895202,0.000425816,-3.370777739,4.5,0.011,16.7,45,348,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S12,X,Banning Earthquake of 06 Jan 2016,4.661,0.6684791029325856,0.155,-0.809668302,0.000312764,-3.50478266,4.5,0.011,16.7,45,996,0,2796,13,2868,STEEL,4140,1440,2520,1440
CE13415,S11,Y,Banning Earthquake of 06 Jan 2016,3.108,0.4924810101288767,0.123,-0.910094889,0.000308199,-3.511169032,4.5,0.011,16.7,45,996,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,Banning Earthquake of 06 Jan 2016,4.994,0.6984485380153289,0.229,-0.640164518,0.00109228,-2.961665971,4.5,0.011,16.7,45,,,,13,2868,STEEL,4140,1440,2520,1440
CE13415,S14,Y,Banning Earthquake of 06 Jan 2016,2.632,0.4202858849419179,0.135,-0.869666232,0.000224703,-3.648391374,4.5,0.011,16.7,45,1644,900,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,S2,Y,Banning Earthquake of 06 Jan 2016,5.631,0.7505855273410088,0.139,-0.8569852,0.000271206,-3.566701447,4.5,0.011,16.7,45,0,0,3996,13,2868,STEEL,4140,1440,2520,1440
CE13415,,,Banning Earthquake of 06 Jan 2016,4.802,0.6814221557210085,0.221,-0.655607726,0.000738236,-3.131804971,4.5,0.011,16.7,45,,,,13,2868,STEEL,4140,1440,2520,1440
CE24609,S10,X,Big Bear City Earthquake of 22 Feb 2003,15.996,1.204011395461484,1.513,0.17983892802318668,0.007236229,-2.140487713,5.4,0.01,12.7,14.5,816,1968,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S4,Y,Big Bear City Earthquake of 22 Feb 2003,9.719,0.9876215821254838,0.509,-0.293282218,0.001391917,-2.856386716,5.4,0.01,12.7,14.5,0,984,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S2,X,Big Bear City Earthquake of 22 Feb 2003,7.624,0.882182888,0.35,-0.455931956,0.000658372,-3.181528457,5.4,0.01,12.7,14.5,0,804,0,5,948,STEEL,3060,1968,2904,1296
CE24609,S8,Y,Big Bear City Earthquake of 22 Feb 2003,19.387,1.2875106103037455,0.961,-0.017276612,0.007742268,-2.111131784,5.4,0.01,12.7,14.5,504,288,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S7,Y,Big Bear City Earthquake of 22 Feb 2003,13.669,1.1357367435094736,0.721,-0.142064735,0.003585626,-2.445435034,5.4,0.01,12.7,14.5,504,564,2028,5,948,STEEL,3060,1968,2904,1296
CE24609,S11,Y,Big Bear City Earthquake of 22 Feb 2003,23.583,1.372599050995377,1.338,0.12645611343180432,0.008675894,-2.061685754,5.4,0.01,12.7,14.5,816,144,156,5,948,STEEL,3060,1968,2904,1296
CE24609,S6,Y,Big Bear City Earthquake of 22 Feb 2003,14.884,1.1727196613494966,1.068,0.028571252692537637,0.004404216,-2.356131426,5.4,0.01,12.7,14.5,504,144,2028,5,948,STEEL,3060,1968,2904,1296
CE24609,S9,X,Big Bear City Earthquake of 22 Feb 2003,19.561,1.291391053078407,1.922,0.28375338333252653,0.010944641,-1.960798488,5.4,0.01,12.7,14.5,816,144,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S12,Y,Big Bear City Earthquake of 22 Feb 2003,20.047,1.3020493903762504,1.187,0.074450719,0.008077077,-2.092745759,5.4,0.01,12.7,14.5,816,1716,,5,948,STEEL,3060,1968,2904,1296
CE24609,S1,Z,Big Bear City Earthquake of 22 Feb 2003,4.599,0.6626634095740376,0.182,-0.739928612,0.00027918,-3.554114922,5.4,0.01,12.7,14.5,0,804,0,5,948,STEEL,3060,1968,2904,1296
CE24609,S3,Y,Big Bear City Earthquake of 22 Feb 2003,7.593,0.8804133998779167,0.407,-0.390405591,0.001044396,-2.981134754,5.4,0.01,12.7,14.5,0,804,0,5,948,STEEL,3060,1968,2904,1296
CE24609,S5,X,Big Bear City Earthquake of 22 Feb 2003,15.993,1.2039299372446264,1.006,0.002597981,0.005068345,-2.295133808,5.4,0.01,12.7,14.5,504,144,2028,5,948,STEEL,3060,1968,2904,1296
CE24609,S7,Y,Searles Valley Earthquake of 03 Jun 2020,12.751,1.105544245746573,1.134,0.054613055,0.003658867,-2.436653417,5.5,0.011,8.4,13.6,504,564,2028,5,948,STEEL,3060,1968,2904,1296
CE24609,S2,X,Searles Valley Earthquake of 03 Jun 2020,9.983,0.9992610711131005,0.491,-0.308918508,0.001083026,-2.965361223,5.5,0.011,8.4,13.6,0,804,0,5,948,STEEL,3060,1968,2904,1296
CE24609,S4,Y,Searles Valley Earthquake of 03 Jun 2020,6.098,0.7851874200293619,0.745,-0.127843727,0.000872098,-3.05943449,5.5,0.011,8.4,13.6,0,984,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S10,X,Searles Valley Earthquake of 03 Jun 2020,24.083,1.3817105856710348,1.68,0.22530928172586284,0.01103883,-1.957076956,5.5,0.011,8.4,13.6,816,1968,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S8,Y,Searles Valley Earthquake of 03 Jun 2020,27.024,1.4317496322269334,1.269,0.10346162209470475,0.009362695,-2.028599124,5.5,0.011,8.4,13.6,504,288,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S9,X,Searles Valley Earthquake of 03 Jun 2020,26.727,1.426950213654976,1.695,0.229169703,0.013862941,-1.858144634,5.5,0.011,8.4,13.6,816,144,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S6,Y,Searles Valley Earthquake of 03 Jun 2020,11.18,1.0484418035504044,1.023,0.009875634,0.003463307,-2.460509051,5.5,0.011,8.4,13.6,504,144,2028,5,948,STEEL,3060,1968,2904,1296
CE24609,S5,X,Searles Valley Earthquake of 03 Jun 2020,21.887,1.3401862379163454,1.206,0.081347308,0.006474406,-2.18880009,5.5,0.011,8.4,13.6,504,144,2028,5,948,STEEL,3060,1968,2904,1296
CE24609,S3,Y,Searles Valley Earthquake of 03 Jun 2020,9.419,0.9740047968974147,0.676,-0.170053304,0.000975066,-3.010965988,5.5,0.011,8.4,13.6,0,804,0,5,948,STEEL,3060,1968,2904,1296
CE24609,S1,Z,Searles Valley Earthquake of 03 Jun 2020,4.277,0.6311392502568111,0.226,-0.645891561,0.000412979,-3.384071842,5.5,0.011,8.4,13.6,0,804,0,5,948,STEEL,3060,1968,2904,1296
CE24609,S12,Y,Searles Valley Earthquake of 03 Jun 2020,15.976,1.2034680518626462,1.366,0.1354506993455138,0.005974225,-2.223718423,5.5,0.011,8.4,13.6,816,1716,,5,948,STEEL,3060,1968,2904,1296
CE24609,S11,Y,Searles Valley Earthquake of 03 Jun 2020,11.809,1.072213122603382,1.174,0.069668097,0.005111791,-2.29142692,5.5,0.011,8.4,13.6,816,144,156,5,948,STEEL,3060,1968,2904,1296
CE24609,S7,Y,Ridgecrest Earthquake of 04 Jul 2019,90.83,1.9582293141883822,9.744,0.9887372752888002,0.1353436313896986,-0.868562175,6.4,0.06,10.7,32.1,504,564,2028,5,948,STEEL,3060,1968,2904,1296
CE24609,S2,X,Ridgecrest Earthquake of 04 Jul 2019,55.185,1.7418210468868083,5.155,0.7122286696195353,0.056690853,-1.246487007,6.4,0.06,10.7,32.1,0,804,0,5,948,STEEL,3060,1968,2904,1296
CE24609,S4,Y,Ridgecrest Earthquake of 04 Jul 2019,44.609,1.6494224877708779,5.419,0.7339191510123909,0.033029072,-1.481103634,6.4,0.06,10.7,32.1,0,984,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S10,X,Ridgecrest Earthquake of 04 Jul 2019,251.044,2.399749846112555,27.914,1.4458220741616958,1.352586034392316,0.13116489897157635,6.4,0.06,10.7,32.1,816,1968,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S8,Y,Ridgecrest Earthquake of 04 Jul 2019,95.066,1.9780252209061355,6.527,0.8147136126959766,0.110218745,-0.95774454,6.4,0.06,10.7,32.1,504,288,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S9,X,Ridgecrest Earthquake of 04 Jul 2019,269.344,2.4303073054958046,30.517,1.484541837687687,1.6758055060121335,0.22422361300120114,6.4,0.06,10.7,32.1,816,144,3060,5,948,STEEL,3060,1968,2904,1296
CE24609,S6,Y,Ridgecrest Earthquake of 04 Jul 2019,120.862,2.0822897765893957,13.17,1.119585774961784,0.3175272891324707,-0.498218944,6.4,0.06,10.7,32.1,504,144,2028,5,948,STEEL,3060,1968,2904,1296
CE24609,S5,X,Ridgecrest Earthquake of 04 Jul 2019,175.742,2.244875564503056,18.245,1.261143867700667,0.6257890586365779,-0.203572034,6.4,0.06,10.7,32.1,504,144,2028,5,948,STEEL,3060,1968,2904,1296
CE24609,S3,Y,Ridgecrest Earthquake of 04 Jul 2019,50.953,1.707169759394251,5.085,0.7062909572587635,0.034519353,-1.46193735,6.4,0.06,10.7,32.1,0,804,0,5,948,STEEL,3060,1968,2904,1296
CE24609,S1,Z,Ridgecrest Earthquake of 04 Jul 2019,14.863,1.172106477792496,2.204,0.34321159017974745,0.009188932,-2.03673496,6.4,0.06,10.7,32.1,0,804,0,5,948,STEEL,3060,1968,2904,1296
CE24609,S12,Y,Ridgecrest Earthquake of 04 Jul 2019,125.945,2.1001809307423294,12.294,1.0896932087848386,0.3310802733460544,-0.480066695,6.4,0.06,10.7,32.1,816,1716,,5,948,STEEL,3060,1968,2904,1296
CE24609,S11,Y,Ridgecrest Earthquake of 04 Jul 2019,163.293,2.2129675679177296,16.926,1.228554337,0.611365638,-0.213698975,6.4,0.06,10.7,32.1,816,144,156,5,948,STEEL,3060,1968,2904,1296
CE13611,S6,X,Ridgecrest Earthquake of 05 Jul 2019,24.459,1.388438697043693,4.488,0.652052848,0.019505286,-1.709847667,7.1,0.027,8,224.5,312,0,1200,1,312,STEEL,1200,1200,1200,1200
CE13611,S3,X,Ridgecrest Earthquake of 05 Jul 2019,24.549,1.3900338058957593,4.4,0.6434526764861874,0.018883219,-1.723923969,7.1,0.027,8,224.5,180,384,600,1,312,STEEL,1200,1200,1200,1200
CE13611,S5,X,Ridgecrest Earthquake of 05 Jul 2019,27.61,1.441066406639263,4.277,0.6311392502568111,0.019471487,-1.710600872,7.1,0.027,8,224.5,180,1584,600,1,312,STEEL,1200,1200,1200,1200
CE13611,S4,Y,Ridgecrest Earthquake of 05 Jul 2019,14.596,1.1642338546926108,2.369,0.37456506072276513,0.011049943,-1.956639977,7.1,0.027,8,224.5,180,984,1200,1,312,STEEL,1200,1200,1200,1200
CE13611,S2,Y,Ridgecrest Earthquake of 05 Jul 2019,11.623,1.0653182378037371,2.366,0.37401474029191156,0.009095975,-2.041150719,7.1,0.027,8,224.5,0,984,1200,1,312,STEEL,1200,1200,1200,1200
CE13611,S1,X,Ridgecrest Earthquake of 05 Jul 2019,26.335,1.4205333226934997,5.588,0.7472563974421443,0.024195541,-1.616264668,7.1,0.027,8,224.5,0,384,600,1,312,STEEL,1200,1200,1200,1200
CE24514,S9,Y,Newhall Earthquake of 01 Sep 2011,21.747,1.3373993544718974,0.519,-0.284832642,0.002189465,-2.659661951,4.2,0.029,0.1,56.3,0,1812,4200,6,1152,STEEL,5424,3624,3624,3624
CE24514,S8,Y,Newhall Earthquake of 01 Sep 2011,23.847,1.377433751703389,0.51,-0.292429824,0.002377354,-2.623906183,4.2,0.029,0.1,56.3,0,1812,600,6,1152,STEEL,5424,3624,3624,3624
CE24514,S10,X,Newhall Earthquake of 01 Sep 2011,31.55,1.498999363580153,1.408,0.1486026548060934,0.021923064,-1.659098748,4.2,0.029,0.1,56.3,1152,3624,2712,6,1152,STEEL,5424,3624,3624,3624
CE24514,S5,Y,Newhall Earthquake of 01 Sep 2011,16.784,1.2248954708494826,0.743,-0.129011186,0.007711931,-2.11283689,4.2,0.029,0.1,56.3,588,1812,4200,6,1152,STEEL,5424,3624,3624,3624
CE24514,S11,X,Newhall Earthquake of 01 Sep 2011,18.56,1.2685779718828432,0.892,-0.049635146,0.007401018,-2.13070853,4.2,0.029,0.1,56.3,588,3624,2712,6,1152,STEEL,5424,3624,3624,3624
CE24514,S6,Y,Newhall Earthquake of 01 Sep 2011,16.366,1.2139425468400782,0.661,-0.179798541,0.004800611,-2.318703484,4.2,0.029,0.1,56.3,408,1812,600,6,1152,STEEL,5424,3624,3624,3624
CE24514,S10,X,Newhall Earthquake of 01 Sep 2011,31.55,1.498999363580153,1.408,0.1486026548060934,0.021923064,-1.659098748,4.2,0.029,0.1,56.3,1152,3624,2712,6,1152,STEEL,5424,3624,3624,3624
CE24514,S13,X,Newhall Earthquake of 01 Sep 2011,14.834,1.1712582746757756,0.459,-0.338187314,0.002549142,-2.593605921,4.2,0.029,0.1,56.3,0,3624,2712,6,1152,STEEL,5424,3624,3624,3624
CE24514,S4,Y,Newhall Earthquake of 01 Sep 2011,17.277,1.2374683332495688,0.773,-0.111820506,0.006719506,-2.172662669,4.2,0.029,0.1,56.3,588,1812,600,6,1152,STEEL,5424,3624,3624,3624
CE24514,S6,Y,Newhall Earthquake of 01 Sep 2011,16.366,1.2139425468400782,0.661,-0.179798541,0.004800611,-2.318703484,4.2,0.029,0.1,56.3,408,1812,600,6,1152,STEEL,5424,3624,3624,3624
