Station,Event,Sensor File,Peak Acceleration (cm/s²),Peak Velocity (cm/s),Arias Intensity (m/s)
13415,Cabazon Earthquake of 08 May 2018,GM_X_10_7_38167848.V2,8.464,0.409,0.0013733763531400024
13415,Cabazon Earthquake of 08 May 2018,GM_Y_10_1_38167848.V2,9.763,0.219,0.0007710123574250654
13415,Cabazon Earthquake of 08 May 2018,CHAN018.V2,9.517,0.466,0.0022203430352376987
13415,Cabazon Earthquake of 08 May 2018,GM_Y_10_8_38167848.V2,8.364,0.359,0.0018480216087312022
13415,Cabazon Earthquake of 08 May 2018,GM_X_10_12_38167848.V2,5.199,0.307,0.001122456145553648
13415,Cabazon Earthquake of 08 May 2018,GM_Y_10_11_38167848.V2,7.076,0.334,0.001292001759096626
13415,Cabazon Earthquake of 08 May 2018,CHAN016.V2,12.225,0.531,0.004950749836574873
13415,Cabazon Earthquake of 08 May 2018,GM_Y_10_2_38167848.V2,9.04,0.291,0.001078344375044495
13415,Cabazon Earthquake of 08 May 2018,GM_Y_10_14_38167848.V2,4.635,0.222,0.0006026309027207089
13415,Cabazon Earthquake of 08 May 2018,CHAN017.V2,11.034,0.49,0.0034548246324584454
13415,Fontana Earthquake of 03 Jul 2021,GM_Y_10_6_39727887.V2,7.683,0.18,0.00033274792143166647
13415,Fontana Earthquake of 03 Jul 2021,GM_Y_10_10_39727887.V2,7.104,0.198,0.0008029803902962068
13415,Fontana Earthquake of 03 Jul 2021,GM_X_10_15_39727887.V2,4.114,0.107,0.00014469978539915986
13415,Fontana Earthquake of 03 Jul 2021,GM_Z_10_4_39727887.V2,7.131,0.161,0.0002925907833351243
13415,Fontana Earthquake of 03 Jul 2021,GM_X_10_3_39727887.V2,5.898,0.166,0.0001929489212672
13415,Fontana Earthquake of 03 Jul 2021,GM_Y_10_5_39727887.V2,10.826,0.279,0.0010798593278883225
13415,Fontana Earthquake of 03 Jul 2021,GM_X_10_13_39727887.V2,4.884,0.174,0.00023006256320710195
13415,Fontana Earthquake of 03 Jul 2021,GM_Y_10_11_39727887.V2,5.544,0.187,0.0005378725503361459
13415,Fontana Earthquake of 03 Jul 2021,CHAN018.V2,6.803,0.219,0.0004340030593255252
13415,Fontana Earthquake of 03 Jul 2021,GM_Y_10_14_39727887.V2,5.281,0.161,0.00033661416283733124
13415,Fontana Earthquake of 03 Jul 2021,GM_Y_10_2_39727887.V2,5.501,0.129,0.00023087493934862154
13415,Fontana Earthquake of 03 Jul 2021,GM_Y_10_8_39727887.V2,7.584,0.194,0.00046944253968569916
13415,Fontana Earthquake of 03 Jul 2021,GM_X_10_12_39727887.V2,5.823,0.205,0.00023515909535779068
13415,Fontana Earthquake of 03 Jul 2021,CHAN016.V2,8.305,0.228,0.0009354716647652929
13415,Fontana Earthquake of 03 Jul 2021,GM_Y_10_1_39727887.V2,5.307,0.093,0.00014488242576833868
13415,Fontana Earthquake of 03 Jul 2021,GM_X_10_7_39727887.V2,6.838,0.206,0.00024249330439170505
13415,Fontana Earthquake of 03 Jul 2021,CHAN017.V2,9.147,0.263,0.0007968162908564286
13415,Fontana Earthquake of 25 Jul 2015,GM_Y_10_11_37213455.V2,12.004,0.46,0.0024443343571236
13415,Fontana Earthquake of 25 Jul 2015,GM_Y_10_2_37213455.V2,10.922,0.325,0.0010611096831185296
13415,Fontana Earthquake of 25 Jul 2015,GM_Y_10_14_37213455.V2,9.893,0.364,0.0012722461164320499
13415,Fontana Earthquake of 25 Jul 2015,GM_X_10_7_37213455.V2,15.82,0.551,0.002414970682759665
13415,Fontana Earthquake of 25 Jul 2015,GM_Y_10_1_37213455.V2,9.823,0.338,0.0012510435062888388
13415,Fontana Earthquake of 25 Jul 2015,GM_Y_10_8_37213455.V2,14.641,0.432,0.002030776474215807
13415,Fontana Earthquake of 25 Jul 2015,GM_X_10_12_37213455.V2,12.068,0.514,0.0019449880209469607
13415,Fontana Earthquake of 25 Jul 2015,CHAN018.V2,12.934,0.6,0.003525747876892419
13415,Fontana Earthquake of 25 Jul 2015,GM_X_10_9_37213455.V2,13.624,0.511,0.0021669385224628796
13415,Fontana Earthquake of 25 Jul 2015,GM_Z_10_4_37213455.V2,13.3,0.266,0.0012868822303642707
13415,Fontana Earthquake of 25 Jul 2015,GM_X_10_15_37213455.V2,9.19,0.369,0.0011680810019732146
13415,Fontana Earthquake of 25 Jul 2015,GM_Y_10_10_37213455.V2,15.153,0.5,0.0033518479738486465
13415,Fontana Earthquake of 25 Jul 2015,GM_Y_10_6_37213455.V2,10.759,0.402,0.00148686434729824
13415,Fontana Earthquake of 25 Jul 2015,GM_Y_10_5_37213455.V2,17.976,0.525,0.004455747647798708
13415,Fontana Earthquake of 25 Jul 2015,GM_X_10_3_37213455.V2,14.053,0.485,0.0019881950251289335
13415,Fontana Earthquake of 25 Jul 2015,CHAN016.V2,18.21,0.669,0.004481279811871572
13415,Fontana Earthquake of 25 Jul 2015,GM_X_10_13_37213455.V2,10.299,0.412,0.0018125248279419024
13415,Fontana Earthquake of 25 Jul 2015,CHAN017.V2,16.442,0.688,0.004233849188428073
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_Y_10_11_15189073.V2,2.586,0.123,0.00025711253111419905
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_Y_10_14_15189073.V2,1.593,0.081,0.00011236765833472284
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_Y_10_2_15189073.V2,2.181,0.095,0.00012175166501684862
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_Y_10_1_15189073.V2,2.062,0.084,0.00013409605019954892
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_X_10_7_15189073.V2,2.81,0.134,0.00019785248139819275
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_Y_10_8_15189073.V2,3.135,0.124,0.0003557008589221577
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_X_10_12_15189073.V2,3.207,0.166,0.00025893442587529634
13415,Yorba Linda Earthquake of 07 Aug 2012,CHAN018.V2,5.525,0.235,0.0005515267002067861
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_X_10_15_15189073.V2,1.812,0.132,0.00012811762560603686
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_Z_10_4_15189073.V2,3.288,0.106,0.00010769965984653287
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_X_10_9_15189073.V2,3.575,0.183,0.0002910479169784807
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_Y_10_6_15189073.V2,3.143,0.112,0.00018470830591341754
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_Y_10_10_15189073.V2,3.854,0.169,0.0003351100843547219
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_X_10_3_15189073.V2,2.477,0.113,0.0001532790510304435
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_Y_10_5_15189073.V2,3.463,0.134,0.0003101202952995098
13415,Yorba Linda Earthquake of 07 Aug 2012,CHAN016.V2,5.008,0.234,0.000883942702345314
13415,Yorba Linda Earthquake of 07 Aug 2012,GM_X_10_13_15189073.V2,3.221,0.156,0.0002711081653986815
13415,Yorba Linda Earthquake of 07 Aug 2012,CHAN017.V2,3.916,0.182,0.00066323227522428
13415,Searles Valley Earthquake of 03 Jun 2020,GM_Y_10_11_39462536.V2,3.991,0.393,0.0005706160287664979
13415,Searles Valley Earthquake of 03 Jun 2020,GM_Y_10_2_39462536.V2,2.649,0.244,0.00019058690046273787
13415,Searles Valley Earthquake of 03 Jun 2020,GM_Y_10_14_39462536.V2,3.287,0.638,0.0007210355249422937
13415,Searles Valley Earthquake of 03 Jun 2020,GM_X_10_7_39462536.V2,3.241,0.196,0.0002822134404533629
13415,Searles Valley Earthquake of 03 Jun 2020,GM_Y_10_1_39462536.V2,2.017,0.232,0.00016930593512909912
13415,Searles Valley Earthquake of 03 Jun 2020,GM_Y_10_8_39462536.V2,3.463,0.242,0.0003497934711389
13415,Searles Valley Earthquake of 03 Jun 2020,GM_X_10_12_39462536.V2,3.869,0.32,0.0007882637894403748
13415,Searles Valley Earthquake of 03 Jun 2020,CHAN018.V2,5.043,0.497,0.0015675592675863065
13415,Searles Valley Earthquake of 03 Jun 2020,GM_Z_10_4_39462536.V2,1.287,0.064,6.435582892668163e-05
13415,Searles Valley Earthquake of 03 Jun 2020,GM_X_10_9_39462536.V2,4.057,0.265,0.0004822298127367427
13415,Searles Valley Earthquake of 03 Jun 2020,GM_X_10_15_39462536.V2,3.376,0.381,0.0007165342311955823
13415,Searles Valley Earthquake of 03 Jun 2020,GM_Y_10_10_39462536.V2,3.413,0.405,0.0005094996363931966
13415,Searles Valley Earthquake of 03 Jun 2020,GM_Y_10_6_39462536.V2,2.804,0.256,0.00023652870525706624
13415,Searles Valley Earthquake of 03 Jun 2020,GM_Y_10_5_39462536.V2,2.319,0.247,0.0002563594798926735
13415,Searles Valley Earthquake of 03 Jun 2020,GM_X_10_3_39462536.V2,2.939,0.195,0.00025391749689381146
13415,Searles Valley Earthquake of 03 Jun 2020,CHAN016.V2,4.598,0.688,0.0013380765253361217
13415,Searles Valley Earthquake of 03 Jun 2020,GM_X_10_13_39462536.V2,2.69,0.247,0.0004769252053055422
13415,Searles Valley Earthquake of 03 Jun 2020,CHAN017.V2,5.523,0.756,0.0014195752837126948
13415,Redlands Earthquake of 31 Dec 2021,GM_X_10_7_39900159.V2,5.374,0.101,0.00014392483091057168
13415,Redlands Earthquake of 31 Dec 2021,GM_Y_10_1_39900159.V2,6.706,0.081,7.134857383893344e-05
13415,Redlands Earthquake of 31 Dec 2021,GM_X_10_12_39900159.V2,2.442,0.069,5.590645423524447e-05
13415,Redlands Earthquake of 31 Dec 2021,GM_Y_10_8_39900159.V2,6.292,0.131,0.0001902296478584411
13415,Redlands Earthquake of 31 Dec 2021,GM_Y_10_11_39900159.V2,2.784,0.105,8.705805122212457e-05
13415,Redlands Earthquake of 31 Dec 2021,GM_Y_10_2_39900159.V2,9.044,0.124,0.0001313003291205383
13415,Redlands Earthquake of 31 Dec 2021,GM_Y_10_14_39900159.V2,2.428,0.076,6.256915650495222e-05
13415,Redlands Earthquake of 31 Dec 2021,GM_Y_10_5_39900159.V2,10.276,0.206,0.00041020164879408016
13415,Redlands Earthquake of 31 Dec 2021,GM_X_10_3_39900159.V2,4.868,0.074,9.546324330364632e-05
13415,Redlands Earthquake of 31 Dec 2021,CHAN018.V2,2.363,0.098,0.00011214002669595208
13415,Redlands Earthquake of 31 Dec 2021,GM_X_10_13_39900159.V2,2.067,0.059,5.377894211120555e-05
13415,Redlands Earthquake of 31 Dec 2021,CHAN016.V2,4.106,0.173,0.00022743228402675612
13415,Redlands Earthquake of 31 Dec 2021,GM_Z_10_4_39900159.V2,5.75,0.069,0.00012378695240106301
13415,Redlands Earthquake of 31 Dec 2021,GM_X_10_15_39900159.V2,2.053,0.059,3.6686418659121437e-05
13415,Redlands Earthquake of 31 Dec 2021,GM_Y_10_10_39900159.V2,4.682,0.118,0.00012367320714859903
13415,Redlands Earthquake of 31 Dec 2021,GM_Y_10_6_39900159.V2,5.828,0.124,0.00017267613259624903
13415,Redlands Earthquake of 31 Dec 2021,CHAN017.V2,5.349,0.175,0.00031393953761065744
13415,Devore Earthquake of 29 Dec 2015,GM_X_10_13_37507576.V2,6.431,0.297,0.0011082384290124019
13415,Devore Earthquake of 29 Dec 2015,GM_X_10_3_37507576.V2,10.894,0.284,0.0010863642771137987
13415,Devore Earthquake of 29 Dec 2015,GM_Y_10_5_37507576.V2,8.655,0.272,0.0011246639355975228
13415,Devore Earthquake of 29 Dec 2015,GM_Y_10_6_37507576.V2,7.17,0.245,0.0007566260779626628
13415,Devore Earthquake of 29 Dec 2015,GM_Y_10_10_37507576.V2,6.187,0.343,0.0013930066981569648
13415,Devore Earthquake of 29 Dec 2015,GM_X_10_15_37507576.V2,4.645,0.298,0.0006941843018672027
13415,Devore Earthquake of 29 Dec 2015,GM_X_10_9_37507576.V2,9.036,0.333,0.0013497467461707868
13415,Devore Earthquake of 29 Dec 2015,GM_Z_10_4_37507576.V2,7.476,0.206,0.0006025128462068761
13415,Devore Earthquake of 29 Dec 2015,CHAN018.V2,8.506,0.51,0.0024393923927031554
13415,Devore Earthquake of 29 Dec 2015,GM_X_10_12_37507576.V2,5.925,0.372,0.0011458589011613233
13415,Devore Earthquake of 29 Dec 2015,GM_Y_10_8_37507576.V2,8.249,0.309,0.001122228866376652
13415,Devore Earthquake of 29 Dec 2015,GM_Y_10_1_37507576.V2,4.687,0.211,0.0005832456455843255
13415,Devore Earthquake of 29 Dec 2015,GM_X_10_7_37507576.V2,11.889,0.321,0.0013267456067473523
13415,Devore Earthquake of 29 Dec 2015,GM_Y_10_14_37507576.V2,3.953,0.244,0.0006209178617813403
13415,Devore Earthquake of 29 Dec 2015,CHAN016.V2,13.331,0.564,0.003086126828974147
13415,Devore Earthquake of 29 Dec 2015,GM_Y_10_2_37507576.V2,4.399,0.203,0.0005669561206087432
13415,Devore Earthquake of 29 Dec 2015,GM_Y_10_11_37507576.V2,6.777,0.297,0.0011258657339359237
13415,Devore Earthquake of 29 Dec 2015,CHAN017.V2,10.807,0.5,0.0027796278444737815
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_10_38092312(1).V2,5.708,0.215,0.00045492924114903316
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_14_38092312.V2,2.574,0.147,0.0001706018225049814
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_2_38092312.V2,4.652,0.173,0.00022420453707717726
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Z_10_4_38092312(1).V2,5.68,0.106,0.00023286529712078621
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_10_15_38092312(1).V2,2.199,0.149,0.00015433499145072168
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_11_38092312.V2,3.804,0.148,0.0002505210327945402
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_1_38092312(1).V2,5.772,0.165,0.00029009716760352173
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_6_38092312(1).V2,5.962,0.193,0.0003186758498709788
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_10_12_38092312.V2,2.383,0.135,0.0002535228414772196
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_8_38092312.V2,4.65,0.171,0.00034365240769279305
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_10_7_38092312(1).V2,3.957,0.112,0.00023644185913519858
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_1_38092312.V2,5.772,0.165,0.00029009716760352173
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_10_7_38092312.V2,3.957,0.112,0.00023644185913519858
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_8_38092312(1).V2,4.65,0.171,0.00034365240769279305
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_6_38092312.V2,5.962,0.193,0.0003186758498709788
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_10_38092312.V2,5.708,0.215,0.00045492924114903316
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_10_15_38092312.V2,2.199,0.149,0.00015433499145072168
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Z_10_4_38092312.V2,5.68,0.106,0.00023286529712078621
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_10_9_38092312.V2,3.383,0.118,0.0002581943797475263
13415,Trabuco Canyon Earthquake of 25 Jan 2018,CHAN018.V2,3.856,0.196,0.0005140444970803988
13415,Trabuco Canyon Earthquake of 25 Jan 2018,CHAN016.V2,11.13,0.428,0.0010061753036564461
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_10_13_38092312.V2,2.491,0.131,0.00024966452974633553
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_10_3_38092312.V2,2.989,0.101,0.0001792677081887296
13415,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_10_5_38092312.V2,9.48,0.232,0.0005227529759621485
13415,Trabuco Canyon Earthquake of 25 Jan 2018,CHAN017.V2,4.974,0.222,0.0006661300584619251
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_10_14_38457511.V2,18.616,2.375,0.01461102546360299
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_10_2_38457511.V2,13.428,1.35,0.005549715963792279
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_10_11_38457511.V2,21.185,2.075,0.015819182271872755
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_10_1_38457511.V2,12.632,1.321,0.005438104983899344
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_X_10_7_38457511.V2,12.492,1.656,0.008488061408421529
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_10_8_38457511.V2,18.052,1.711,0.009555481427335396
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_X_10_12_38457511.V2,19.589,2.03,0.015300711778347891
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_X_10_15_38457511.V2,17.312,2.412,0.014722823654237415
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_Z_10_4_38457511.V2,7.3,0.845,0.0019321664695717848
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_X_10_9_38457511.V2,14.124,2.017,0.012573599562870331
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_10_6_38457511.V2,14.975,1.437,0.006504113670372483
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_10_10_38457511.V2,15.435,1.994,0.012234280845884956
13415,Ridgecrest Earthquake of 05 Jul 2019,CHAN018.V2,23.061,3.094,0.03408271173922506
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_X_10_13_38457511.V2,15.839,1.838,0.010106107502596636
13415,Ridgecrest Earthquake of 05 Jul 2019,CHAN016.V2,30.465,2.83,0.030134533917972325
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_X_10_3_38457511.V2,12.198,1.651,0.007737793873909305
13415,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_10_5_38457511.V2,14.996,1.478,0.00771066872208123
13415,Ridgecrest Earthquake of 05 Jul 2019,CHAN017.V2,32.844,3.059,0.03618998940332587
13415,Loma Linda Earthquake of 08 Oct 2016,GM_X_10_13_37713424.V2,1.641,0.066,5.5213091593503406e-05
13415,Loma Linda Earthquake of 08 Oct 2016,GM_X_10_3_37713424.V2,3.603,0.062,8.042584478041601e-05
13415,Loma Linda Earthquake of 08 Oct 2016,GM_Y_10_5_37713424.V2,13.661,0.184,0.0005105229548839447
13415,Loma Linda Earthquake of 08 Oct 2016,GM_X_10_15_37713424.V2,1.442,0.087,6.077068243232852e-05
13415,Loma Linda Earthquake of 08 Oct 2016,GM_Z_10_4_37713424.V2,6.135,0.075,0.0001603268750687369
13415,Loma Linda Earthquake of 08 Oct 2016,GM_X_10_9_37713424.V2,2.634,0.071,9.623387861925527e-05
13415,Loma Linda Earthquake of 08 Oct 2016,GM_Y_10_6_37713424.V2,6.524,0.153,0.00010570501385009706
13415,Loma Linda Earthquake of 08 Oct 2016,GM_Y_10_10_37713424.V2,2.507,0.125,0.00021712058432009788
13415,Loma Linda Earthquake of 08 Oct 2016,CHAN018.V2,1.781,0.095,8.886280307617978e-05
13415,Loma Linda Earthquake of 08 Oct 2016,GM_Y_10_1_37713424.V2,13.136,0.121,0.0003188299933304647
13415,Loma Linda Earthquake of 08 Oct 2016,GM_X_10_7_37713424.V2,3.639,0.076,0.000112581038382518
13415,Loma Linda Earthquake of 08 Oct 2016,GM_Y_10_8_37713424.V2,5.709,0.133,0.0001528025054901771
13415,Loma Linda Earthquake of 08 Oct 2016,GM_X_10_12_37713424.V2,1.962,0.079,6.879424668160089e-05
13415,Loma Linda Earthquake of 08 Oct 2016,CHAN016.V2,3.75,0.215,0.00036108910351342725
13415,Loma Linda Earthquake of 08 Oct 2016,GM_Y_10_14_37713424.V2,2.105,0.106,0.00010049515680412335
13415,Loma Linda Earthquake of 08 Oct 2016,GM_Y_10_2_37713424.V2,8.595,0.116,7.770800081464811e-05
13415,Loma Linda Earthquake of 08 Oct 2016,GM_Y_10_11_37713424.V2,2.649,0.121,0.00014756545167519586
13415,Loma Linda Earthquake of 08 Oct 2016,CHAN017.V2,4.372,0.192,0.00031153776749053176
13415,La Verne Earthquake of 28 Aug 2018,GM_X_10_9_38038071.V2,7.583,0.383,0.0010994013478855934
13415,La Verne Earthquake of 28 Aug 2018,GM_Z_10_4_38038071.V2,3.576,0.11,0.00024844127429950907
13415,La Verne Earthquake of 28 Aug 2018,GM_X_10_15_38038071.V2,5.516,0.466,0.0007827943770831241
13415,La Verne Earthquake of 28 Aug 2018,GM_Y_10_10_38038071.V2,5.528,0.189,0.0009685350096657581
13415,La Verne Earthquake of 28 Aug 2018,GM_Y_10_6_38038071.V2,4.614,0.166,0.000490369238210078
13415,La Verne Earthquake of 28 Aug 2018,GM_Y_10_5_38038071.V2,5.801,0.199,0.0007922837135141147
13415,La Verne Earthquake of 28 Aug 2018,GM_X_10_3_38038071.V2,6.738,0.342,0.000804869586043528
13415,La Verne Earthquake of 28 Aug 2018,GM_X_10_13_38038071.V2,6.471,0.399,0.0009995300463850046
13415,La Verne Earthquake of 28 Aug 2018,GM_Y_10_11_38038071.V2,4.696,0.2,0.000859410123412096
13415,La Verne Earthquake of 28 Aug 2018,CHAN018.V2,8.954,0.614,0.00235674813727512
13415,La Verne Earthquake of 28 Aug 2018,GM_Y_10_2_38038071.V2,3.894,0.143,0.0003577352500956735
13415,La Verne Earthquake of 28 Aug 2018,GM_Y_10_14_38038071.V2,3.661,0.213,0.0004865634343318293
13415,La Verne Earthquake of 28 Aug 2018,GM_X_10_7_38038071.V2,7.785,0.37,0.0010124378084382848
13415,La Verne Earthquake of 28 Aug 2018,GM_Y_10_1_38038071.V2,4.382,0.127,0.00039000838060188194
13415,La Verne Earthquake of 28 Aug 2018,CHAN016.V2,6.398,0.286,0.001631714507076102
13415,La Verne Earthquake of 28 Aug 2018,GM_X_10_12_38038071.V2,6.221,0.441,0.0012249221203585099
13415,La Verne Earthquake of 28 Aug 2018,GM_Y_10_8_38038071.V2,4.497,0.174,0.000654876602211204
13415,La Verne Earthquake of 28 Aug 2018,CHAN017.V2,5.811,0.341,0.0017125960446650098
13415,Little Lake Earthquake of 05 Jul 2019,GM_X_10_3_38457687.V2,1.989,0.123,0.0001054206370796922
13415,Little Lake Earthquake of 05 Jul 2019,GM_Y_10_5_38457687.V2,1.727,0.138,0.00012858049775234378
13415,Little Lake Earthquake of 05 Jul 2019,GM_X_10_13_38457687.V2,1.923,0.154,0.00019421805058501688
13415,Little Lake Earthquake of 05 Jul 2019,GM_Y_10_6_38457687.V2,1.794,0.135,0.00011191495897870127
13415,Little Lake Earthquake of 05 Jul 2019,GM_Y_10_10_38457687.V2,3.137,0.233,0.0003947918642076725
13415,Little Lake Earthquake of 05 Jul 2019,GM_X_10_15_38457687.V2,2.641,0.253,0.00026519808671663
13415,Little Lake Earthquake of 05 Jul 2019,GM_X_10_9_38457687.V2,2.317,0.157,0.0001973927145858017
13415,Little Lake Earthquake of 05 Jul 2019,GM_Z_10_4_38457687.V2,0.952,0.055,2.5586824890261195e-05
13415,Little Lake Earthquake of 05 Jul 2019,GM_X_10_12_38457687.V2,2.614,0.227,0.0002839761360530197
13415,Little Lake Earthquake of 05 Jul 2019,GM_Y_10_8_38457687.V2,2.425,0.141,0.00027223846704087397
13415,Little Lake Earthquake of 05 Jul 2019,GM_Y_10_1_38457687.V2,1.486,0.126,8.271331575517604e-05
13415,Little Lake Earthquake of 05 Jul 2019,GM_X_10_7_38457687.V2,2.063,0.128,0.0001179813163780773
13415,Little Lake Earthquake of 05 Jul 2019,CHAN018.V2,3.699,0.343,0.0006144730797474892
13415,Little Lake Earthquake of 05 Jul 2019,CHAN016.V2,3.713,0.366,0.0008279131668818082
13415,Little Lake Earthquake of 05 Jul 2019,GM_Y_10_11_38457687.V2,3.241,0.259,0.00047714332890549954
13415,Little Lake Earthquake of 05 Jul 2019,GM_Y_10_14_38457687.V2,2.746,0.286,0.0002883993464388186
13415,Little Lake Earthquake of 05 Jul 2019,GM_Y_10_2_38457687.V2,1.619,0.135,9.310628760334863e-05
13415,Little Lake Earthquake of 05 Jul 2019,CHAN017.V2,4.895,0.434,0.0010453940457131588
13415,Glen Avon Earthquake of 02 Jun 2019,GM_Y_10_2_38618040.V2,2.301,0.061,3.895505874670208e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_Y_10_14_38618040.V2,1.775,0.055,4.3433416039345785e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_Y_10_11_38618040.V2,2.208,0.078,5.907959978877045e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_X_10_12_38618040.V2,1.57,0.08,6.296984281658505e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_Y_10_8_38618040.V2,2.877,0.088,8.012396563828178e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_X_10_7_38618040.V2,2.346,0.078,4.1015321914732677e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_Y_10_1_38618040.V2,2.608,0.072,5.045922926717676e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_Y_10_10_38618040.V2,3.266,0.112,0.00012671454207775936
13415,Glen Avon Earthquake of 02 Jun 2019,GM_Y_10_6_38618040.V2,2.98,0.099,6.890109207858667e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_X_10_9_38618040.V2,2.527,0.071,6.455049176875065e-05
13415,Glen Avon Earthquake of 02 Jun 2019,CHAN018.V2,2.617,0.114,0.00011689205039343214
13415,Glen Avon Earthquake of 02 Jun 2019,GM_Z_10_4_38618040.V2,3.11,0.07,5.284928539685858e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_X_10_15_38618040.V2,1.303,0.064,4.1828116954860964e-05
13415,Glen Avon Earthquake of 02 Jun 2019,CHAN016.V2,4.275,0.135,0.00025406195748142653
13415,Glen Avon Earthquake of 02 Jun 2019,GM_X_10_13_38618040.V2,1.543,0.085,6.467068184249792e-05
13415,Glen Avon Earthquake of 02 Jun 2019,GM_Y_10_5_38618040.V2,4.211,0.136,0.00013498469957205992
13415,Glen Avon Earthquake of 02 Jun 2019,GM_X_10_3_38618040.V2,2.027,0.069,3.2637784947721445e-05
13415,Glen Avon Earthquake of 02 Jun 2019,CHAN017.V2,3.046,0.106,0.00014345528491950212
13415,Banning Earthquake of 06 Jan 2016,GM_X_10_3_37510616.V2,9.637,0.155,0.0004324725008406139
13415,Banning Earthquake of 06 Jan 2016,GM_Y_10_5_37510616.V2,11.15,0.185,0.0009548923585194746
13415,Banning Earthquake of 06 Jan 2016,GM_X_10_13_37510616.V2,2.869,0.129,0.00029262262109190233
13415,Banning Earthquake of 06 Jan 2016,GM_X_10_15_37510616.V2,3.519,0.142,0.0002606044934481361
13415,Banning Earthquake of 06 Jan 2016,GM_Z_10_4_37510616.V2,6.683,0.161,0.0004270208689218874
13415,Banning Earthquake of 06 Jan 2016,GM_X_10_9_37510616.V2,6.493,0.161,0.00046352117614667423
13415,Banning Earthquake of 06 Jan 2016,GM_Y_10_6_37510616.V2,5.39,0.157,0.0003728402112955351
13415,Banning Earthquake of 06 Jan 2016,GM_Y_10_10_37510616.V2,4.07,0.139,0.00045815217497236095
13415,Banning Earthquake of 06 Jan 2016,GM_Y_10_1_37510616.V2,10.528,0.157,0.0005775911619329833
13415,Banning Earthquake of 06 Jan 2016,GM_X_10_7_37510616.V2,11.609,0.179,0.000725078785100181
